Source_ID,Target_ID,Source,Target,Dependency_Type,Dependency_Count
143,457,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/logic/exporter/SaveSession.java,Use,1
143,459,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/logic/exporter/VerifyingWriter.java,Call,4
143,585,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/logic/l10n/Encodings.java,Import,1
143,585,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/logic/l10n/Encodings.java,Use,4
143,587,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/logic/l10n/Localization.java,Call,729
143,587,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/logic/l10n/Localization.java,Import,1
143,587,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/logic/l10n/Localization.java,Use,729
143,714,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/logic/util/FileExtensions.java,Import,1
143,714,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/logic/util/FileExtensions.java,Use,16
143,725,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/logic/util/io/FileBasedLock.java,Call,4
143,725,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/logic/util/io/FileBasedLock.java,Import,1
143,725,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/logic/util/io/FileBasedLock.java,Use,4
143,755,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/model/database/BibDatabase.java,Call,1
143,756,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/model/database/BibDatabaseContext.java,Call,529
143,756,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/model/database/BibDatabaseContext.java,Contain,1
143,756,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/model/database/BibDatabaseContext.java,Import,1
143,756,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/model/database/BibDatabaseContext.java,Parameter,4
143,760,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/model/database/DatabaseLocation.java,Import,1
143,760,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/model/database/DatabaseLocation.java,Use,64
143,767,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/model/database/event/ChangePropagation.java,Import,1
143,767,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/model/database/event/ChangePropagation.java,Use,16
143,773,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/model/entry/BibEntry.java,Contain,1
143,773,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/model/entry/BibEntry.java,Import,1
143,816,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/model/metadata/MetaData.java,Call,16
143,841,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/preferences/JabRefPreferences.java,Call,9
143,841,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/preferences/JabRefPreferences.java,Import,1
143,841,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/preferences/JabRefPreferences.java,Use,16
143,848,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/shared/DBMSConnectionProperties.java,Contain,1
143,848,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/shared/DBMSConnectionProperties.java,Import,1
143,849,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/shared/DBMSProcessor.java,Call,1
143,850,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/shared/DBMSSynchronizer.java,Call,1
143,865,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/shared/prefs/SharedDatabasePreferences.java,Call,4
143,865,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/shared/prefs/SharedDatabasePreferences.java,Create,1
143,865,src/main/java/net/sf/jabref/gui/exporter/SaveDatabaseAction.java,src/main/java/net/sf/jabref/shared/prefs/SharedDatabasePreferences.java,Import,1
144,23,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/Globals.java,Import,1
144,23,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/Globals.java,Use,100
144,154,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/externalfiletype/ExternalFileType.java,Contain,1
144,154,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/externalfiletype/ExternalFileType.java,Import,1
144,154,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/externalfiletype/ExternalFileType.java,Parameter,4
144,154,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/externalfiletype/ExternalFileType.java,Use,4
144,157,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/externalfiletype/ExternalFileTypes.java,Call,4
144,157,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/externalfiletype/ExternalFileTypes.java,Import,1
144,157,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/externalfiletype/ExternalFileTypes.java,Use,4
144,158,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/externalfiletype/UnknownExternalFileType.java,Call,1
144,158,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/externalfiletype/UnknownExternalFileType.java,Create,1
144,158,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/externalfiletype/UnknownExternalFileType.java,Import,1
144,176,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/filelist/FileListEntry.java,Call,1
144,176,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/filelist/FileListEntry.java,Contain,4
144,176,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/filelist/FileListEntry.java,Create,1
144,176,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/filelist/FileListEntry.java,Import,1
144,176,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/filelist/FileListEntry.java,Use,1
144,178,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/filelist/FileListTableModel.java,Call,36
144,178,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/filelist/FileListTableModel.java,Contain,1
144,178,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/filelist/FileListTableModel.java,Create,1
144,178,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/filelist/FileListTableModel.java,Import,1
144,178,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/filelist/FileListTableModel.java,Parameter,4
144,178,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/filelist/FileListTableModel.java,Use,9
144,347,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/undo/NamedCompound.java,Call,1
144,347,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/undo/NamedCompound.java,Import,1
144,347,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/undo/NamedCompound.java,Parameter,1
144,349,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/undo/UndoableFieldChange.java,Call,1
144,349,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/undo/UndoableFieldChange.java,Contain,1
144,349,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/undo/UndoableFieldChange.java,Create,1
144,349,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/gui/undo/UndoableFieldChange.java,Import,1
144,587,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/logic/l10n/Localization.java,Call,4
144,587,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/logic/l10n/Localization.java,Import,1
144,587,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/logic/l10n/Localization.java,Use,4
144,729,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/logic/util/io/FileUtil.java,Call,9
144,729,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/logic/util/io/FileUtil.java,Import,1
144,729,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/logic/util/io/FileUtil.java,Use,9
144,730,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/logic/util/io/RegExpFileSearch.java,Call,1
144,730,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/logic/util/io/RegExpFileSearch.java,Import,1
144,730,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/logic/util/io/RegExpFileSearch.java,Use,1
144,756,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/model/database/BibDatabaseContext.java,Call,1
144,756,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/model/database/BibDatabaseContext.java,Import,1
144,756,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/model/database/BibDatabaseContext.java,Parameter,9
144,773,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/model/entry/BibEntry.java,Import,1
144,773,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/model/entry/BibEntry.java,Parameter,9
144,773,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/model/entry/BibEntry.java,Use,4
144,785,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/model/entry/FieldName.java,Import,1
144,785,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/model/entry/FieldName.java,Use,36
144,841,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/preferences/JabRefPreferences.java,Call,25
144,841,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/preferences/JabRefPreferences.java,Import,1
144,841,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,src/main/java/net/sf/jabref/preferences/JabRefPreferences.java,Use,36
145,23,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/Globals.java,Import,1
145,23,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/Globals.java,Use,64
145,25,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/JabRefExecutorService.java,Import,1
145,25,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/JabRefExecutorService.java,Use,4
145,73,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/JabRefFrame.java,Contain,1
145,73,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/JabRefFrame.java,Import,1
145,73,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/JabRefFrame.java,Parameter,1
145,73,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/JabRefFrame.java,Use,1
145,154,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/externalfiletype/ExternalFileType.java,Import,1
145,154,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/externalfiletype/ExternalFileType.java,Parameter,1
145,154,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/externalfiletype/ExternalFileType.java,Use,1
145,157,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/externalfiletype/ExternalFileTypes.java,Call,9
145,157,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/externalfiletype/ExternalFileTypes.java,Import,1
145,157,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/externalfiletype/ExternalFileTypes.java,Use,9
145,176,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/filelist/FileListEntry.java,Call,4
145,176,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/filelist/FileListEntry.java,Contain,1
145,176,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/filelist/FileListEntry.java,Create,4
145,176,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/filelist/FileListEntry.java,Import,1
145,176,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/filelist/FileListEntry.java,Parameter,1
145,176,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/filelist/FileListEntry.java,Use,49
145,177,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/filelist/FileListEntryEditor.java,Call,169
145,177,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/filelist/FileListEntryEditor.java,Contain,1
145,177,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/filelist/FileListEntryEditor.java,Create,1
145,177,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/filelist/FileListEntryEditor.java,Import,1
145,177,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/filelist/FileListEntryEditor.java,Use,1
145,271,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/net/MonitoredURLDownload.java,Call,1
145,271,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/net/MonitoredURLDownload.java,Import,1
145,271,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/gui/net/MonitoredURLDownload.java,Use,1
145,587,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/logic/l10n/Localization.java,Call,121
145,587,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/logic/l10n/Localization.java,Import,1
145,587,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/logic/l10n/Localization.java,Use,121
145,677,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/logic/net/URLDownload.java,Call,4
145,677,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/logic/net/URLDownload.java,Contain,4
145,677,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/logic/net/URLDownload.java,Import,1
145,717,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/logic/util/OS.java,Import,1
145,717,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/logic/util/OS.java,Use,100
145,729,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/logic/util/io/FileUtil.java,Call,4
145,729,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/logic/util/io/FileUtil.java,Import,1
145,729,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/logic/util/io/FileUtil.java,Use,4
145,756,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/model/database/BibDatabaseContext.java,Call,4
145,756,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/model/database/BibDatabaseContext.java,Contain,1
145,756,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/model/database/BibDatabaseContext.java,Import,1
145,756,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/model/database/BibDatabaseContext.java,Parameter,1
145,756,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/model/database/BibDatabaseContext.java,Use,1
145,773,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/model/entry/BibEntry.java,Contain,1
145,773,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/model/entry/BibEntry.java,Import,1
145,773,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/model/entry/BibEntry.java,Parameter,1
145,773,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/model/entry/BibEntry.java,Use,1
145,841,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/preferences/JabRefPreferences.java,Call,9
145,841,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/preferences/JabRefPreferences.java,Import,1
145,841,src/main/java/net/sf/jabref/gui/externalfiles/DownloadExternalFile.java,src/main/java/net/sf/jabref/preferences/JabRefPreferences.java,Use,4
146,23,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/Globals.java,Import,1
146,23,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/Globals.java,Use,484
146,53,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/BasePanel.java,Call,400
146,53,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/BasePanel.java,Contain,1
146,53,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/BasePanel.java,Import,1
146,53,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/BasePanel.java,Parameter,1
146,53,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/BasePanel.java,Use,1
146,73,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/JabRefFrame.java,Call,64
146,73,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/JabRefFrame.java,Contain,1
146,73,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/JabRefFrame.java,Import,1
146,73,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/JabRefFrame.java,Parameter,1
146,73,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/JabRefFrame.java,Use,1
146,154,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/externalfiletype/ExternalFileType.java,Call,25
146,154,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/externalfiletype/ExternalFileType.java,Contain,1
146,154,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/externalfiletype/ExternalFileType.java,Import,1
146,154,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/externalfiletype/ExternalFileType.java,Parameter,36
146,154,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/externalfiletype/ExternalFileType.java,Use,1
146,157,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/externalfiletype/ExternalFileTypes.java,Call,1
146,157,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/externalfiletype/ExternalFileTypes.java,Import,1
146,157,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/externalfiletype/ExternalFileTypes.java,Use,1
146,176,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/filelist/FileListEntry.java,Call,1
146,176,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/filelist/FileListEntry.java,Contain,1
146,176,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/filelist/FileListEntry.java,Create,1
146,176,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/filelist/FileListEntry.java,Import,1
146,176,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/filelist/FileListEntry.java,Use,9
146,178,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/filelist/FileListTableModel.java,Call,36
146,178,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/filelist/FileListTableModel.java,Contain,1
146,178,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/filelist/FileListTableModel.java,Create,1
146,178,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/filelist/FileListTableModel.java,Import,1
146,178,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/filelist/FileListTableModel.java,Use,1
146,253,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/maintable/MainTable.java,Call,4
146,253,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/maintable/MainTable.java,Import,1
146,253,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/maintable/MainTable.java,Parameter,4
146,346,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/undo/CountingUndoManager.java,Call,16
146,347,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/undo/NamedCompound.java,Call,16
146,347,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/undo/NamedCompound.java,Contain,4
146,347,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/undo/NamedCompound.java,Create,4
146,347,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/undo/NamedCompound.java,Import,1
146,347,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/undo/NamedCompound.java,Parameter,16
146,349,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/undo/UndoableFieldChange.java,Call,1
146,349,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/undo/UndoableFieldChange.java,Contain,1
146,349,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/undo/UndoableFieldChange.java,Create,1
146,349,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/undo/UndoableFieldChange.java,Import,1
146,350,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/undo/UndoableInsertEntry.java,Call,1
146,350,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/undo/UndoableInsertEntry.java,Create,1
146,350,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/gui/undo/UndoableInsertEntry.java,Import,1
146,587,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/logic/l10n/Localization.java,Call,400
146,587,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/logic/l10n/Localization.java,Import,1
146,587,src/main/java/net/sf/jabref/gui/externalfiles/DroppedFileHandler.java,src/main/java/net/sf/jabref/logic/l10n/Localization.java,Use,400
